Kingdom	Phylum	Class	Order	Family	Genus	Species	NA
asv1338	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1339	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ventricleftida	CCW10-lineage	CCW10-lineage_X	CCW10-lineage_X_sp.
asv1340	Eukaryota	Stramenopiles	Stramenopiles_X	Stramenopiles_X-Group-2	Stramenopiles_X-Group-2_X	Stramenopiles_X-Group-2_XX	Stramenopiles_X-Group-2_XXX	Stramenopiles_X-Group-2_XXX_sp.
asv1341	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	NA	NA
asv1342	Eukaryota	Stramenopiles	Ochrophyta	Bolidophyceae	Parmales	Parmales_env_3	Parmales_env_3_X	Parmales_env_3_X_sp.
asv1343	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidiniopsidaceae	Islandinium	Islandinium_tricingulatum
asv1344	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II_X	Dino-Group-II-Clade-52_X	Dino-Group-II-Clade-52_X_sp.
asv1345	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-21	Dino-Group-II-Clade-21_X	Dino-Group-II-Clade-21_X_sp.
asv1346	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-9	Dino-Group-II-Clade-9_X	Dino-Group-II-Clade-9_X_sp.
asv1347	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1348	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
asv1349	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia_2	Pleuronematida	Pleuronematida_X	Pleuronematida_X_sp.
asv1350	Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Calcihaptophycidae	Calcihaptophycidae_X	Calcihaptophycidae_XX	Calcihaptophycidae_XX_sp.
asv1351	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-12	Dino-Group-II-Clade-12_X	Dino-Group-II-Clade-12_X_sp.
asv1352	Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiophyceae_Clade_F	Prymnesiophyceae_Clade_F_X	Prymnesiophyceae_Clade_F_XX	Prymnesiophyceae_Clade_F_XX_sp.
asv1353	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-12	Dino-Group-II-Clade-12_X	Dino-Group-II-Clade-12_X_sp.
asv1354	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
asv1355	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae_B	Leegaardiella	Leegaardiella_sp.
asv1356	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1357	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ebriida	Botuliformidae	Botuliformidae_X	Botuliformidae_X_sp.
asv1358	Eukaryota	Stramenopiles	Pseudofungi	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_XX	MAST-1C_XX_sp.
asv1359	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Filosa-Thecofilosea_X	Filosa-Thecofilosea_XX	Filosa-Thecofilosea_XXX	Filosa-Thecofilosea_XXX_sp.
asv1360	Eukaryota	Opisthokonta	Metazoa	Ctenophora	Ctenophora_X	Ctenophora_XX	Ctenophora_XXX	Ctenophora_XXX_sp.
asv1361	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1362	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulomycetes_X	Labyrinthulomycetes_X_LAB13	Labyrinthulomycetes_X_LAB13_X	Labyrinthulomycetes_X_LAB13_X_sp.
asv1363	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1364	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.
asv1365	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	NA	NA
asv1366	Eukaryota	Stramenopiles	Opalozoa	MAST-12	MAST-12A	MAST-12A_X	MAST-12A_XX	MAST-12A_XX_sp.
asv1367	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ebriida	TAGIRI1-lineage	TAGIRI1-lineage_X	TAGIRI1-lineage_X_sp.
asv1368	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	NA	NA
asv1369	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Filosa-Thecofilosea_X	Mataza-lineage	Mataza-lineage_X	Mataza-lineage_X_sp.
asv1370	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia_1	Philasterida	Parauronema	Parauronema_longum
asv1371	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-3	Dino-Group-I-Clade-3_X	Dino-Group-I-Clade-3_X_sp.
asv1372	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1373	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Apocalathium	Apocalathium_aciculiferum
asv1374	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-30	Dino-Group-II-Clade-30_X	Dino-Group-II-Clade-30_X_sp.
asv1375	Eukaryota	Stramenopiles	Ochrophyta	Bolidophyceae	Parmales	NA	NA	NA
asv1376	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-6	Dino-Group-II-Clade-6_X	Dino-Group-II-Clade-6_X_sp.
asv1377	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
asv1378	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1379	Eukaryota	Archaeplastida	Prasinodermophyta	Prasinodermophyceae	Prasinodermales	Prasinodermaceae	Prasinodermaceae_X	Prasinodermaceae_X_sp.
asv1380	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1381	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1382	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-G	Chrysophyceae_Clade-G_X	Chrysophyceae_Clade-G_X_sp.
asv1383	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1384	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.
asv1385	Eukaryota	Alveolata	Ciliophora	CONThreeP	CONThreeP_X	CONThreeP_XX	CONThreeP_XXX	CONThreeP_XXX_sp.
asv1386	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1387	Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Filosa-Imbricatea_X	Novel-clade-2	Novel-clade-2_X	Novel-clade-2_X_sp.
asv1388	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-F	Chrysophyceae_Clade-F_X	Chrysophyceae_Clade-F_X_sp.
asv1389	Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Marimonadida	Marimonadida_X	Marimonadida_XX	Marimonadida_XX_sp.
asv1390	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-25	Dino-Group-II-Clade-25_X	Dino-Group-II-Clade-25_X_sp.
asv1391	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	NA	NA	NA
asv1392	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-H	Chrysophyceae_Clade-H_X	Chrysophyceae_Clade-H_X_sp.
asv1393	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_arctica
asv1394	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II_X	Dino-Group-II_XX	Dino-Group-II_XX_sp.
asv1395	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1396	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolus	Sporidiobolus_johnsonii
asv1397	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
asv1398	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Chlorococcales	Chlorococcales_sp.
asv1399	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
asv1400	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1401	Eukaryota	Stramenopiles	Ochrophyta	Bolidophyceae	Parmales	Parmales_env_3	Parmales_env_3_X	Parmales_env_3_X_sp.
asv1402	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Filosa-Thecofilosea_X	Mataza-lineage	Mataza-lineage_X	Mataza-lineage_X_sp.
asv1403	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
asv1404	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Agaricostilbomycetes	Agaricostilbomycetes_X	Agaricostilbomycetes_X_sp.
asv1405	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1406	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
asv1407	Eukaryota	Stramenopiles	Pseudofungi	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_XX	MAST-1C_XX_sp.
asv1408	Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadales_X	Pyramimonadales_XX	Pyramimonadales_XX_sp.
asv1409	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-39	Dino-Group-II-Clade-39_X	Dino-Group-II-Clade-39_X_sp.
asv1410	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-22	Dino-Group-II-Clade-22_X	Dino-Group-II-Clade-22_X_sp.
asv1411	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1412	Eukaryota	Stramenopiles	Sagenista	MAST-10	MAST-10_X	MAST-10_XX	MAST-10_XXX	MAST-10_XXX_sp.
asv1413	Eukaryota	Opisthokonta	Metazoa	Ctenophora	Ctenophora_X	Ctenophora_XX	Mertensia	Mertensia_ovum
asv1414	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1415	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-15	Dino-Group-II-Clade-15_X	Dino-Group-II-Clade-15_X_sp.
asv1416	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1417	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
asv1418	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	NA	NA	NA
asv1419	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
asv1420	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Calanus	Calanus_finmarchicus
asv1421	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Calanus	Calanus_helgolandicus
asv1422	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-A	Dolichomastigaceae-A_sp.
asv1423	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-1	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.
asv1424	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1425	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1426	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_pygmaea
asv1427	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Biecheleriopsis	Biecheleriopsis_adriatica
asv1428	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1429	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-16	Dino-Group-II-Clade-16_X	Dino-Group-II-Clade-16_X_sp.
asv1430	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
asv1431	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1432	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
asv1433	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-3	Dino-Group-II-Clade-3_X	Dino-Group-II-Clade-3_X_sp.
asv1434	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
asv1435	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1436	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-IV	Dino-Group-IV-Syndinium-Group	Syndinium	Syndinium_sp.
asv1437	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	NA	NA	NA	NA
asv1438	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1439	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-7	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.
asv1440	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.
asv1441	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1442	Eukaryota	Hacrobia	Haptophyta	Haptophyta_Clade_HAP3	Haptophyta_Clade_HAP3_X	Haptophyta_Clade_HAP3_XX	Haptophyta_Clade_HAP3_XXX	Haptophyta_Clade_HAP3_XXX_sp.
asv1443	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1444	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1445	Eukaryota	Opisthokonta	NA	NA	NA	NA	NA	NA
asv1446	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	NA	NA	NA
asv1447	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1448	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Poterioochromonas	Poterioochromonas_malhamensis
asv1449	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.
asv1450	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
asv1451	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1452	Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Thaumatomonadida	Thaumatomonadidae	Reckertia	Reckertia_filosa
asv1453	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_lorenzianus_2
asv1454	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1455	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
asv1456	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-14	Dino-Group-II-Clade-14_X	Dino-Group-II-Clade-14_X_sp.
asv1457	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-44	Dino-Group-II-Clade-44_X	Dino-Group-II-Clade-44_X_sp.
asv1458	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1459	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1460	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1461	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1462	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1463	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	NA
asv1464	Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis_pouchetii
asv1465	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Pucciniomycetes	Melampsora	Melampsora_larici-populina
asv1466	Eukaryota	Archaeplastida	Chlorophyta	Prasino-Clade-VIII	Prasino-Clade-VIII_X	Prasino-Clade-VIII_XX	Prasino-Clade-VIII_XXX	Prasino-Clade-VIII_XXX_sp.
asv1467	Eukaryota	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Sandonidae	NA	NA
asv1468	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1469	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Diaphanoeca	Diaphanoeca_grandis
asv1470	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1471	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	NA	NA
asv1472	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Naviculaceae_X	Naviculaceae_X_sp.
asv1473	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_arctica
asv1474	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1475	Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium_sp.
asv1476	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1477	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-22	Dino-Group-II-Clade-22_X	Dino-Group-II-Clade-22_X_sp.
asv1478	Eukaryota	Stramenopiles	Stramenopiles_X	Stramenopiles_X-Group-2	Stramenopiles_X-Group-2_X	Stramenopiles_X-Group-2_XX	Stramenopiles_X-Group-2_XXX	Stramenopiles_X-Group-2_XXX_sp.
asv1479	Eukaryota	Alveolata	Ciliophora	Nassophorea	Nassophorea_X	Discotrichidae	NASSO_1	NASSO_1_sp.
asv1480	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia_1	Philasterida	Parauronema	Parauronema_longum
asv1481	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ebriida	TAGIRI1-lineage	TAGIRI1-lineage_X	TAGIRI1-lineage_X_sp.
asv1482	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1483	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	NA	NA
asv1484	Eukaryota	Stramenopiles	Ochrophyta	NA	NA	NA	NA	NA
asv1485	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1486	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II_X	Dino-Group-II_XX	Dino-Group-II_XX_sp.
asv1487	Eukaryota	Stramenopiles	Stramenopiles_X	Stramenopiles_X-Group-2	Stramenopiles_X-Group-2_X	Stramenopiles_X-Group-2_XX	Stramenopiles_X-Group-2_XXX	Stramenopiles_X-Group-2_XXX_sp.
asv1488	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-H	Chrysophyceae_Clade-H_X	Chrysophyceae_Clade-H_X_sp.
asv1489	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	NA	NA	NA
asv1490	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
asv1491	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
asv1492	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Hemidiscaceae	Hemidiscus	Hemidiscus_cuneiformis
asv1493	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_rotundata
asv1494	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-6	Dino-Group-I-Clade-6_X	Dino-Group-I-Clade-6_X_sp.
asv1495	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	NA	NA	NA
asv1496	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-1	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.
asv1497	Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Pinus	Pinus_taeda
asv1498	Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Scyphozoa	Paraphyllina	Paraphyllina_ransoni
asv1499	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
asv1500	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1501	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1502	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
asv1503	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_XX	Cryptomonadales_XX_sp.
asv1504	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
asv1505	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	Hypotrichia_X	Hypotrichia_XX	Hypotrichia_XX_sp.
asv1506	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Diarthrodes	Diarthrodes_sp.
asv1507	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_arctica
asv1508	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-12	Dino-Group-II-Clade-12_X	Dino-Group-II-Clade-12_X_sp.
asv1509	Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis_pouchetii
asv1510	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Calanus	Calanus_helgolandicus
asv1511	Eukaryota:nucl	Hacrobia:nucl	Cryptophyta:nucl	Cryptophyceae:nucl	Cryptomonadales:nucl	Hemiselmidaceae:nucl	Hemiselmis:nucl	Hemiselmis_sp.:nucl
asv1512	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage_X	Protaspa-lineage_X_sp.
asv1513	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
asv1514	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Cryptococcus	Cryptococcus_vishniacii
asv1515	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	NA	NA	NA
asv1516	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1517	Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Cyrtophoria_1	Pithitidae	Pithites	Pithites_vorax
asv1518	Eukaryota	Stramenopiles	Sagenista	MAST-8	MAST-8D	MAST-8D_X	MAST-8D_XX	MAST-8D_XX_sp.
asv1519	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
asv1520	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Peniculia	Peniculida	Peniculida_X	Peniculida_X_sp.
asv1521	Eukaryota	Stramenopiles	Sagenista	MAST-9	MAST-9C	MAST-9C_X	MAST-9C_XX	MAST-9C_XX_sp.
asv1522	Eukaryota	Archaeplastida	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloroparvula	Chloroparvula_pacifica
asv1523	Eukaryota	Rhizaria	Radiolaria	RAD-A	RAD-A_X	RAD-A_Xf	RAD-A_Xf_a	RAD-A_Xf_a_sp.
asv1524	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-F	Clathromonas	Clathromonas_butcheri
asv1525	Eukaryota	Stramenopiles	NA	NA	NA	NA	NA	NA
asv1526	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Cryothecomonas-lineage	Cryothecomonas	Cryothecomonas_aestivalis
asv1527	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulomycetes_X	Labyrinthulomycetes_X_LAB15	Labyrinthulomycetes_X_LAB15_X	Labyrinthulomycetes_X_LAB15_X_sp.
