Kingdom	Phylum	Class	Order	Family	Genus	Species
asv1579	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	NA	NA	NA
asv1580	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1581	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Moritellaceae	Moritella	viscosa
asv1582	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	NA	NA
asv1583	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	NA
asv1584	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1585	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1586	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	NA
asv1587	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
asv1588	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix	NA
asv1589	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	BD1-7 clade	NA
asv1590	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1591	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1592	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	NA
asv1593	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1594	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1595	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1596	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	NA
asv1597	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1598	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage	NA
asv1599	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1600	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1601	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
asv1602	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	NA	NA	NA
asv1603	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1604	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	NA	NA
asv1605	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	franzmannii
asv1606	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1607	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	NA
asv1608	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	NA
asv1609	Bacteria	NB1-j	NA	NA	NA	NA	NA
asv1610	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1611	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1612	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA
asv1613	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1614	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus	NA
asv1615	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	zhejiangensis
asv1616	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1617	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1618	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA	NA
asv1619	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1620	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1621	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA
asv1622	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv1623	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	NA
asv1624	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA
asv1625	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gramella	NA
asv1626	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	NA	NA
asv1627	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv1628	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA
asv1629	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
asv1630	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus	NA
asv1631	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1632	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
asv1633	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
asv1634	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1635	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1636	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv1637	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Lentilitoribacter	NA
asv1638	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
asv1639	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
asv1640	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	W5053	NA
asv1641	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	NA
asv1642	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
asv1643	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1644	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1645	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1646	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1647	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus	NA
asv1648	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA
asv1649	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1650	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lentibacter	NA
asv1651	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv1652	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	algae
asv1653	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
asv1654	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	NA
asv1655	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	NA
asv1656	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	NA
asv1657	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus	NA
asv1658	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
asv1659	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	splendidus
asv1660	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	NA	NA
asv1661	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC AAA164-E04	NA
asv1662	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA	NA
asv1663	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1664	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv1665	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1666	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA	NA
asv1667	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1668	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA	NA
asv1669	Bacteria	Proteobacteria	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus	NA
asv1670	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA
asv1671	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1672	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	luteum
asv1673	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
asv1674	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv1675	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1676	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1677	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1678	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1679	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1680	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	glucanolyticus
asv1681	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1682	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
asv1683	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA	NA
asv1684	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	NA	NA
asv1685	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
asv1686	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	NA
asv1687	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1688	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1689	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	NA
asv1690	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	corrugata
asv1691	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1692	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv1693	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	NA	NA
asv1694	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1695	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1696	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
asv1697	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	NA
asv1698	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Diplosphaera	NA
asv1699	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	dorei
asv1700	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1701	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1702	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
asv1703	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
asv1704	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1705	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA	NA
asv1706	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	binotii
asv1707	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	NA
asv1708	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	lactis
asv1709	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	granulosum
asv1710	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	glaucum
asv1711	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1712	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA	NA
asv1713	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
asv1714	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1715	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
asv1716	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1717	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
asv1718	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	NA
asv1719	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae1	Alcanivorax	borkumensis
asv1720	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
asv1721	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus CC9902	NA
asv1722	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Panacagrimonas	NA
asv1723	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA	NA
asv1724	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Haloferula	NA
asv1725	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus Amoebophilus	NA
asv1726	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1727	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia	NA
asv1728	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1729	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	NA
asv1730	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	NA
asv1731	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1732	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga	nitratireducenticrescens
asv1733	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
asv1734	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Marimicrobium	arenosum
asv1735	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv1736	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1737	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
asv1738	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1739	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv1740	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	NA
asv1741	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
asv1742	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	NA
asv1743	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
asv1744	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga	NA
asv1745	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1746	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
asv1747	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1748	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1749	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	acnes
asv1750	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA
asv1751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amylibacter	NA
asv1752	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Turicella	NA
asv1753	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marinosulfonomonas	methylotropha
asv1754	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1755	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sedimentitalea	NA
asv1756	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA	NA
asv1757	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv1758	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	Entomoplasmatales Incertae Sedis	Candidatus Hepatoplasma	NA
asv1759	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv1760	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
asv1761	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	NA	NA
asv1762	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1763	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	NA
asv1764	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1765	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1766	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	marinum
asv1767	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1768	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA
asv1769	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1770	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1771	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
asv1772	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
asv1773	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
asv1774	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1775	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	maltaromaticum
asv1776	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
asv1777	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	NA
asv1778	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	NA
asv1779	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA	NA
asv1780	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	NA
asv1781	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Gallicola	NA
asv1782	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage	NA
asv1783	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage	NA
asv1784	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
asv1785	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1786	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
asv1787	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1788	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	NA
asv1789	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1790	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1791	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lentibacter	NA
asv1792	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv1793	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccus	hydrocarbonoclasticus
asv1794	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
asv1795	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
asv1796	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv1797	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
